States,Transaction_Year,Quarters,RegisteredUsers,AppOpens,Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand
manipur,2018,3,61935,0,Others,6346,0.10246225881973
manipur,2018,3,61935,0,Others,5058,0.109825208989251
manipur,2018,3,61935,0,Others,3627,0.121203007518796
manipur,2018,3,61935,0,Others,7644,0.092554698567605
manipur,2018,3,61935,0,Others,7644,0.092554698567605
manipur,2018,3,61935,0,Others,7644,0.092554698567605
manipur,2018,3,61935,0,Others,7644,0.092554698567605
manipur,2018,3,61935,0,Others,7644,0.092554698567605
manipur,2018,3,61935,0,Others,18096,0.04393299344501
manipur,2018,3,61935,0,Others,18096,0.04393299344501
manipur,2018,3,61935,0,Others,14644,0.056636100292771
manipur,2018,3,61935,0,Others,13221,0.061351486802539
manipur,2018,3,61935,0,Others,11578,0.065274504718842
manipur,2018,3,61935,0,Others,15512,0.053717119388306
manipur,2018,3,61935,0,Others,10308,0.075618416033334
manipur,2018,3,61935,0,Others,9450,0.080256821829855
manipur,2018,3,61935,0,Others,8564,0.086047002320978
manipur,2018,3,61935,0,Others,10823,0.069664902998236
manipur,2018,3,61935,0,Others,17424,0.048165993548012
manipur,2018,3,61935,0,Others,16949,0.050532335149027
manipur,2018,3,61935,0,Others,16334,0.052240715391405
manipur,2018,3,61935,0,Others,17386,0.044838631475244
manipur,2018,2,46055,0,Others,6346,0.10246225881973
manipur,2018,2,46055,0,Others,5058,0.109825208989251
manipur,2018,2,46055,0,Others,3627,0.121203007518796
manipur,2018,2,46055,0,Others,7644,0.092554698567605
manipur,2018,2,46055,0,Others,7644,0.092554698567605
manipur,2018,2,46055,0,Others,7644,0.092554698567605
manipur,2018,2,46055,0,Others,7644,0.092554698567605
manipur,2018,2,46055,0,Others,7644,0.092554698567605
manipur,2018,2,46055,0,Others,18096,0.04393299344501
manipur,2018,2,46055,0,Others,18096,0.04393299344501
manipur,2018,2,46055,0,Others,14644,0.056636100292771
manipur,2018,2,46055,0,Others,13221,0.061351486802539
manipur,2018,2,46055,0,Others,11578,0.065274504718842
manipur,2018,2,46055,0,Others,15512,0.053717119388306
manipur,2018,2,46055,0,Others,10308,0.075618416033334
manipur,2018,2,46055,0,Others,9450,0.080256821829855
manipur,2018,2,46055,0,Others,8564,0.086047002320978
manipur,2018,2,46055,0,Others,10823,0.069664902998236
manipur,2018,2,46055,0,Others,17424,0.048165993548012
manipur,2018,2,46055,0,Others,16949,0.050532335149027
manipur,2018,2,46055,0,Others,16334,0.052240715391405
manipur,2018,2,46055,0,Others,17386,0.044838631475244
manipur,2018,1,29925,0,Others,6346,0.10246225881973
manipur,2018,1,29925,0,Others,5058,0.109825208989251
manipur,2018,1,29925,0,Others,3627,0.121203007518796
manipur,2018,1,29925,0,Others,7644,0.092554698567605
manipur,2018,1,29925,0,Others,7644,0.092554698567605
manipur,2018,1,29925,0,Others,7644,0.092554698567605
manipur,2018,1,29925,0,Others,7644,0.092554698567605
manipur,2018,1,29925,0,Others,7644,0.092554698567605
manipur,2018,1,29925,0,Others,18096,0.04393299344501
manipur,2018,1,29925,0,Others,18096,0.04393299344501
manipur,2018,1,29925,0,Others,14644,0.056636100292771
manipur,2018,1,29925,0,Others,13221,0.061351486802539
manipur,2018,1,29925,0,Others,11578,0.065274504718842
manipur,2018,1,29925,0,Others,15512,0.053717119388306
manipur,2018,1,29925,0,Others,10308,0.075618416033334
manipur,2018,1,29925,0,Others,9450,0.080256821829855
manipur,2018,1,29925,0,Others,8564,0.086047002320978
manipur,2018,1,29925,0,Others,10823,0.069664902998236
manipur,2018,1,29925,0,Others,17424,0.048165993548012
manipur,2018,1,29925,0,Others,16949,0.050532335149027
manipur,2018,1,29925,0,Others,16334,0.052240715391405
manipur,2018,1,29925,0,Others,17386,0.044838631475244
manipur,2018,4,82589,0,Others,6346,0.10246225881973
manipur,2018,4,82589,0,Others,5058,0.109825208989251
manipur,2018,4,82589,0,Others,3627,0.121203007518796
manipur,2018,4,82589,0,Others,7644,0.092554698567605
manipur,2018,4,82589,0,Others,7644,0.092554698567605
manipur,2018,4,82589,0,Others,7644,0.092554698567605
manipur,2018,4,82589,0,Others,7644,0.092554698567605
manipur,2018,4,82589,0,Others,7644,0.092554698567605
manipur,2018,4,82589,0,Others,18096,0.04393299344501
manipur,2018,4,82589,0,Others,18096,0.04393299344501
manipur,2018,4,82589,0,Others,14644,0.056636100292771
manipur,2018,4,82589,0,Others,13221,0.061351486802539
manipur,2018,4,82589,0,Others,11578,0.065274504718842
manipur,2018,4,82589,0,Others,15512,0.053717119388306
manipur,2018,4,82589,0,Others,10308,0.075618416033334
manipur,2018,4,82589,0,Others,9450,0.080256821829855
manipur,2018,4,82589,0,Others,8564,0.086047002320978
manipur,2018,4,82589,0,Others,10823,0.069664902998236
manipur,2018,4,82589,0,Others,17424,0.048165993548012
manipur,2018,4,82589,0,Others,16949,0.050532335149027
manipur,2018,4,82589,0,Others,16334,0.052240715391405
manipur,2018,4,82589,0,Others,17386,0.044838631475244
manipur,2023,2,519799,14076037,Others,6346,0.10246225881973
manipur,2023,2,519799,14076037,Others,5058,0.109825208989251
manipur,2023,2,519799,14076037,Others,3627,0.121203007518796
manipur,2023,2,519799,14076037,Others,7644,0.092554698567605
manipur,2023,2,519799,14076037,Others,7644,0.092554698567605
manipur,2023,2,519799,14076037,Others,7644,0.092554698567605
manipur,2023,2,519799,14076037,Others,7644,0.092554698567605
manipur,2023,2,519799,14076037,Others,7644,0.092554698567605
manipur,2023,2,519799,14076037,Others,18096,0.04393299344501
manipur,2023,2,519799,14076037,Others,18096,0.04393299344501
manipur,2023,2,519799,14076037,Others,14644,0.056636100292771
manipur,2023,2,519799,14076037,Others,13221,0.061351486802539
manipur,2023,2,519799,14076037,Others,11578,0.065274504718842
manipur,2023,2,519799,14076037,Others,15512,0.053717119388306
manipur,2023,2,519799,14076037,Others,10308,0.075618416033334
manipur,2023,2,519799,14076037,Others,9450,0.080256821829855
manipur,2023,2,519799,14076037,Others,8564,0.086047002320978
manipur,2023,2,519799,14076037,Others,10823,0.069664902998236
manipur,2023,2,519799,14076037,Others,17424,0.048165993548012
manipur,2023,2,519799,14076037,Others,16949,0.050532335149027
manipur,2023,2,519799,14076037,Others,16334,0.052240715391405
manipur,2023,2,519799,14076037,Others,17386,0.044838631475244
manipur,2023,1,498337,29419074,Others,6346,0.10246225881973
manipur,2023,1,498337,29419074,Others,5058,0.109825208989251
manipur,2023,1,498337,29419074,Others,3627,0.121203007518796
manipur,2023,1,498337,29419074,Others,7644,0.092554698567605
manipur,2023,1,498337,29419074,Others,7644,0.092554698567605
manipur,2023,1,498337,29419074,Others,7644,0.092554698567605
manipur,2023,1,498337,29419074,Others,7644,0.092554698567605
manipur,2023,1,498337,29419074,Others,7644,0.092554698567605
manipur,2023,1,498337,29419074,Others,18096,0.04393299344501
manipur,2023,1,498337,29419074,Others,18096,0.04393299344501
manipur,2023,1,498337,29419074,Others,14644,0.056636100292771
manipur,2023,1,498337,29419074,Others,13221,0.061351486802539
manipur,2023,1,498337,29419074,Others,11578,0.065274504718842
manipur,2023,1,498337,29419074,Others,15512,0.053717119388306
manipur,2023,1,498337,29419074,Others,10308,0.075618416033334
manipur,2023,1,498337,29419074,Others,9450,0.080256821829855
manipur,2023,1,498337,29419074,Others,8564,0.086047002320978
manipur,2023,1,498337,29419074,Others,10823,0.069664902998236
manipur,2023,1,498337,29419074,Others,17424,0.048165993548012
manipur,2023,1,498337,29419074,Others,16949,0.050532335149027
manipur,2023,1,498337,29419074,Others,16334,0.052240715391405
manipur,2023,1,498337,29419074,Others,17386,0.044838631475244
manipur,2022,3,457063,26011343,Others,6346,0.10246225881973
manipur,2022,3,457063,26011343,Others,5058,0.109825208989251
manipur,2022,3,457063,26011343,Others,3627,0.121203007518796
manipur,2022,3,457063,26011343,Others,7644,0.092554698567605
manipur,2022,3,457063,26011343,Others,7644,0.092554698567605
manipur,2022,3,457063,26011343,Others,7644,0.092554698567605
manipur,2022,3,457063,26011343,Others,7644,0.092554698567605
manipur,2022,3,457063,26011343,Others,7644,0.092554698567605
manipur,2022,3,457063,26011343,Others,18096,0.04393299344501
manipur,2022,3,457063,26011343,Others,18096,0.04393299344501
manipur,2022,3,457063,26011343,Others,14644,0.056636100292771
manipur,2022,3,457063,26011343,Others,13221,0.061351486802539
manipur,2022,3,457063,26011343,Others,11578,0.065274504718842
manipur,2022,3,457063,26011343,Others,15512,0.053717119388306
manipur,2022,3,457063,26011343,Others,10308,0.075618416033334
manipur,2022,3,457063,26011343,Others,9450,0.080256821829855
manipur,2022,3,457063,26011343,Others,8564,0.086047002320978
manipur,2022,3,457063,26011343,Others,10823,0.069664902998236
manipur,2022,3,457063,26011343,Others,17424,0.048165993548012
manipur,2022,3,457063,26011343,Others,16949,0.050532335149027
manipur,2022,3,457063,26011343,Others,16334,0.052240715391405
manipur,2022,3,457063,26011343,Others,17386,0.044838631475244
manipur,2022,2,434563,26236900,Others,6346,0.10246225881973
manipur,2022,2,434563,26236900,Others,5058,0.109825208989251
manipur,2022,2,434563,26236900,Others,3627,0.121203007518796
manipur,2022,2,434563,26236900,Others,7644,0.092554698567605
manipur,2022,2,434563,26236900,Others,7644,0.092554698567605
manipur,2022,2,434563,26236900,Others,7644,0.092554698567605
manipur,2022,2,434563,26236900,Others,7644,0.092554698567605
manipur,2022,2,434563,26236900,Others,7644,0.092554698567605
manipur,2022,2,434563,26236900,Others,18096,0.04393299344501
manipur,2022,2,434563,26236900,Others,18096,0.04393299344501
manipur,2022,2,434563,26236900,Others,14644,0.056636100292771
manipur,2022,2,434563,26236900,Others,13221,0.061351486802539
manipur,2022,2,434563,26236900,Others,11578,0.065274504718842
manipur,2022,2,434563,26236900,Others,15512,0.053717119388306
manipur,2022,2,434563,26236900,Others,10308,0.075618416033334
manipur,2022,2,434563,26236900,Others,9450,0.080256821829855
manipur,2022,2,434563,26236900,Others,8564,0.086047002320978
manipur,2022,2,434563,26236900,Others,10823,0.069664902998236
manipur,2022,2,434563,26236900,Others,17424,0.048165993548012
manipur,2022,2,434563,26236900,Others,16949,0.050532335149027
manipur,2022,2,434563,26236900,Others,16334,0.052240715391405
manipur,2022,2,434563,26236900,Others,17386,0.044838631475244
manipur,2022,1,411900,22637747,Others,6346,0.10246225881973
manipur,2022,1,411900,22637747,Others,5058,0.109825208989251
manipur,2022,1,411900,22637747,Others,3627,0.121203007518796
manipur,2022,1,411900,22637747,Others,7644,0.092554698567605
manipur,2022,1,411900,22637747,Others,7644,0.092554698567605
manipur,2022,1,411900,22637747,Others,7644,0.092554698567605
manipur,2022,1,411900,22637747,Others,7644,0.092554698567605
manipur,2022,1,411900,22637747,Others,7644,0.092554698567605
manipur,2022,1,411900,22637747,Others,18096,0.04393299344501
manipur,2022,1,411900,22637747,Others,18096,0.04393299344501
manipur,2022,1,411900,22637747,Others,14644,0.056636100292771
manipur,2022,1,411900,22637747,Others,13221,0.061351486802539
manipur,2022,1,411900,22637747,Others,11578,0.065274504718842
manipur,2022,1,411900,22637747,Others,15512,0.053717119388306
manipur,2022,1,411900,22637747,Others,10308,0.075618416033334
manipur,2022,1,411900,22637747,Others,9450,0.080256821829855
manipur,2022,1,411900,22637747,Others,8564,0.086047002320978
manipur,2022,1,411900,22637747,Others,10823,0.069664902998236
manipur,2022,1,411900,22637747,Others,17424,0.048165993548012
manipur,2022,1,411900,22637747,Others,16949,0.050532335149027
manipur,2022,1,411900,22637747,Others,16334,0.052240715391405
manipur,2022,1,411900,22637747,Others,17386,0.044838631475244
manipur,2022,4,477292,12462732,Others,6346,0.10246225881973
manipur,2022,4,477292,12462732,Others,5058,0.109825208989251
manipur,2022,4,477292,12462732,Others,3627,0.121203007518796
manipur,2022,4,477292,12462732,Others,7644,0.092554698567605
manipur,2022,4,477292,12462732,Others,7644,0.092554698567605
manipur,2022,4,477292,12462732,Others,7644,0.092554698567605
manipur,2022,4,477292,12462732,Others,7644,0.092554698567605
manipur,2022,4,477292,12462732,Others,7644,0.092554698567605
manipur,2022,4,477292,12462732,Others,18096,0.04393299344501
manipur,2022,4,477292,12462732,Others,18096,0.04393299344501
manipur,2022,4,477292,12462732,Others,14644,0.056636100292771
manipur,2022,4,477292,12462732,Others,13221,0.061351486802539
manipur,2022,4,477292,12462732,Others,11578,0.065274504718842
manipur,2022,4,477292,12462732,Others,15512,0.053717119388306
manipur,2022,4,477292,12462732,Others,10308,0.075618416033334
manipur,2022,4,477292,12462732,Others,9450,0.080256821829855
manipur,2022,4,477292,12462732,Others,8564,0.086047002320978
manipur,2022,4,477292,12462732,Others,10823,0.069664902998236
manipur,2022,4,477292,12462732,Others,17424,0.048165993548012
manipur,2022,4,477292,12462732,Others,16949,0.050532335149027
manipur,2022,4,477292,12462732,Others,16334,0.052240715391405
manipur,2022,4,477292,12462732,Others,17386,0.044838631475244
manipur,2020,3,258563,3552375,Others,6346,0.10246225881973
manipur,2020,3,258563,3552375,Others,5058,0.109825208989251
manipur,2020,3,258563,3552375,Others,3627,0.121203007518796
manipur,2020,3,258563,3552375,Others,7644,0.092554698567605
manipur,2020,3,258563,3552375,Others,7644,0.092554698567605
manipur,2020,3,258563,3552375,Others,7644,0.092554698567605
manipur,2020,3,258563,3552375,Others,7644,0.092554698567605
manipur,2020,3,258563,3552375,Others,7644,0.092554698567605
manipur,2020,3,258563,3552375,Others,18096,0.04393299344501
manipur,2020,3,258563,3552375,Others,18096,0.04393299344501
manipur,2020,3,258563,3552375,Others,14644,0.056636100292771
manipur,2020,3,258563,3552375,Others,13221,0.061351486802539
manipur,2020,3,258563,3552375,Others,11578,0.065274504718842
manipur,2020,3,258563,3552375,Others,15512,0.053717119388306
manipur,2020,3,258563,3552375,Others,10308,0.075618416033334
manipur,2020,3,258563,3552375,Others,9450,0.080256821829855
manipur,2020,3,258563,3552375,Others,8564,0.086047002320978
manipur,2020,3,258563,3552375,Others,10823,0.069664902998236
manipur,2020,3,258563,3552375,Others,17424,0.048165993548012
manipur,2020,3,258563,3552375,Others,16949,0.050532335149027
manipur,2020,3,258563,3552375,Others,16334,0.052240715391405
manipur,2020,3,258563,3552375,Others,17386,0.044838631475244
manipur,2020,2,215496,3011491,Others,6346,0.10246225881973
manipur,2020,2,215496,3011491,Others,5058,0.109825208989251
manipur,2020,2,215496,3011491,Others,3627,0.121203007518796
manipur,2020,2,215496,3011491,Others,7644,0.092554698567605
manipur,2020,2,215496,3011491,Others,7644,0.092554698567605
manipur,2020,2,215496,3011491,Others,7644,0.092554698567605
manipur,2020,2,215496,3011491,Others,7644,0.092554698567605
manipur,2020,2,215496,3011491,Others,7644,0.092554698567605
manipur,2020,2,215496,3011491,Others,18096,0.04393299344501
manipur,2020,2,215496,3011491,Others,18096,0.04393299344501
manipur,2020,2,215496,3011491,Others,14644,0.056636100292771
manipur,2020,2,215496,3011491,Others,13221,0.061351486802539
manipur,2020,2,215496,3011491,Others,11578,0.065274504718842
manipur,2020,2,215496,3011491,Others,15512,0.053717119388306
manipur,2020,2,215496,3011491,Others,10308,0.075618416033334
manipur,2020,2,215496,3011491,Others,9450,0.080256821829855
manipur,2020,2,215496,3011491,Others,8564,0.086047002320978
manipur,2020,2,215496,3011491,Others,10823,0.069664902998236
manipur,2020,2,215496,3011491,Others,17424,0.048165993548012
manipur,2020,2,215496,3011491,Others,16949,0.050532335149027
manipur,2020,2,215496,3011491,Others,16334,0.052240715391405
manipur,2020,2,215496,3011491,Others,17386,0.044838631475244
manipur,2020,1,177374,2175642,Others,6346,0.10246225881973
manipur,2020,1,177374,2175642,Others,5058,0.109825208989251
manipur,2020,1,177374,2175642,Others,3627,0.121203007518796
manipur,2020,1,177374,2175642,Others,7644,0.092554698567605
manipur,2020,1,177374,2175642,Others,7644,0.092554698567605
manipur,2020,1,177374,2175642,Others,7644,0.092554698567605
manipur,2020,1,177374,2175642,Others,7644,0.092554698567605
manipur,2020,1,177374,2175642,Others,7644,0.092554698567605
manipur,2020,1,177374,2175642,Others,18096,0.04393299344501
manipur,2020,1,177374,2175642,Others,18096,0.04393299344501
manipur,2020,1,177374,2175642,Others,14644,0.056636100292771
manipur,2020,1,177374,2175642,Others,13221,0.061351486802539
manipur,2020,1,177374,2175642,Others,11578,0.065274504718842
manipur,2020,1,177374,2175642,Others,15512,0.053717119388306
manipur,2020,1,177374,2175642,Others,10308,0.075618416033334
manipur,2020,1,177374,2175642,Others,9450,0.080256821829855
manipur,2020,1,177374,2175642,Others,8564,0.086047002320978
manipur,2020,1,177374,2175642,Others,10823,0.069664902998236
manipur,2020,1,177374,2175642,Others,17424,0.048165993548012
manipur,2020,1,177374,2175642,Others,16949,0.050532335149027
manipur,2020,1,177374,2175642,Others,16334,0.052240715391405
manipur,2020,1,177374,2175642,Others,17386,0.044838631475244
manipur,2020,4,288772,3783432,Others,6346,0.10246225881973
manipur,2020,4,288772,3783432,Others,5058,0.109825208989251
manipur,2020,4,288772,3783432,Others,3627,0.121203007518796
manipur,2020,4,288772,3783432,Others,7644,0.092554698567605
manipur,2020,4,288772,3783432,Others,7644,0.092554698567605
manipur,2020,4,288772,3783432,Others,7644,0.092554698567605
manipur,2020,4,288772,3783432,Others,7644,0.092554698567605
manipur,2020,4,288772,3783432,Others,7644,0.092554698567605
manipur,2020,4,288772,3783432,Others,18096,0.04393299344501
manipur,2020,4,288772,3783432,Others,18096,0.04393299344501
manipur,2020,4,288772,3783432,Others,14644,0.056636100292771
manipur,2020,4,288772,3783432,Others,13221,0.061351486802539
manipur,2020,4,288772,3783432,Others,11578,0.065274504718842
manipur,2020,4,288772,3783432,Others,15512,0.053717119388306
manipur,2020,4,288772,3783432,Others,10308,0.075618416033334
manipur,2020,4,288772,3783432,Others,9450,0.080256821829855
manipur,2020,4,288772,3783432,Others,8564,0.086047002320978
manipur,2020,4,288772,3783432,Others,10823,0.069664902998236
manipur,2020,4,288772,3783432,Others,17424,0.048165993548012
manipur,2020,4,288772,3783432,Others,16949,0.050532335149027
manipur,2020,4,288772,3783432,Others,16334,0.052240715391405
manipur,2020,4,288772,3783432,Others,17386,0.044838631475244
manipur,2019,3,136316,1594205,Others,6346,0.10246225881973
manipur,2019,3,136316,1594205,Others,5058,0.109825208989251
manipur,2019,3,136316,1594205,Others,3627,0.121203007518796
manipur,2019,3,136316,1594205,Others,7644,0.092554698567605
manipur,2019,3,136316,1594205,Others,7644,0.092554698567605
manipur,2019,3,136316,1594205,Others,7644,0.092554698567605
manipur,2019,3,136316,1594205,Others,7644,0.092554698567605
manipur,2019,3,136316,1594205,Others,7644,0.092554698567605
manipur,2019,3,136316,1594205,Others,18096,0.04393299344501
manipur,2019,3,136316,1594205,Others,18096,0.04393299344501
manipur,2019,3,136316,1594205,Others,14644,0.056636100292771
manipur,2019,3,136316,1594205,Others,13221,0.061351486802539
manipur,2019,3,136316,1594205,Others,11578,0.065274504718842
manipur,2019,3,136316,1594205,Others,15512,0.053717119388306
manipur,2019,3,136316,1594205,Others,10308,0.075618416033334
manipur,2019,3,136316,1594205,Others,9450,0.080256821829855
manipur,2019,3,136316,1594205,Others,8564,0.086047002320978
manipur,2019,3,136316,1594205,Others,10823,0.069664902998236
manipur,2019,3,136316,1594205,Others,17424,0.048165993548012
manipur,2019,3,136316,1594205,Others,16949,0.050532335149027
manipur,2019,3,136316,1594205,Others,16334,0.052240715391405
manipur,2019,3,136316,1594205,Others,17386,0.044838631475244
manipur,2019,2,117747,464829,Others,6346,0.10246225881973
manipur,2019,2,117747,464829,Others,5058,0.109825208989251
manipur,2019,2,117747,464829,Others,3627,0.121203007518796
manipur,2019,2,117747,464829,Others,7644,0.092554698567605
manipur,2019,2,117747,464829,Others,7644,0.092554698567605
manipur,2019,2,117747,464829,Others,7644,0.092554698567605
manipur,2019,2,117747,464829,Others,7644,0.092554698567605
manipur,2019,2,117747,464829,Others,7644,0.092554698567605
manipur,2019,2,117747,464829,Others,18096,0.04393299344501
manipur,2019,2,117747,464829,Others,18096,0.04393299344501
manipur,2019,2,117747,464829,Others,14644,0.056636100292771
manipur,2019,2,117747,464829,Others,13221,0.061351486802539
manipur,2019,2,117747,464829,Others,11578,0.065274504718842
manipur,2019,2,117747,464829,Others,15512,0.053717119388306
manipur,2019,2,117747,464829,Others,10308,0.075618416033334
manipur,2019,2,117747,464829,Others,9450,0.080256821829855
manipur,2019,2,117747,464829,Others,8564,0.086047002320978
manipur,2019,2,117747,464829,Others,10823,0.069664902998236
manipur,2019,2,117747,464829,Others,17424,0.048165993548012
manipur,2019,2,117747,464829,Others,16949,0.050532335149027
manipur,2019,2,117747,464829,Others,16334,0.052240715391405
manipur,2019,2,117747,464829,Others,17386,0.044838631475244
manipur,2019,1,99527,0,Others,6346,0.10246225881973
manipur,2019,1,99527,0,Others,5058,0.109825208989251
manipur,2019,1,99527,0,Others,3627,0.121203007518796
manipur,2019,1,99527,0,Others,7644,0.092554698567605
manipur,2019,1,99527,0,Others,7644,0.092554698567605
manipur,2019,1,99527,0,Others,7644,0.092554698567605
manipur,2019,1,99527,0,Others,7644,0.092554698567605
manipur,2019,1,99527,0,Others,7644,0.092554698567605
manipur,2019,1,99527,0,Others,18096,0.04393299344501
manipur,2019,1,99527,0,Others,18096,0.04393299344501
manipur,2019,1,99527,0,Others,14644,0.056636100292771
manipur,2019,1,99527,0,Others,13221,0.061351486802539
manipur,2019,1,99527,0,Others,11578,0.065274504718842
manipur,2019,1,99527,0,Others,15512,0.053717119388306
manipur,2019,1,99527,0,Others,10308,0.075618416033334
manipur,2019,1,99527,0,Others,9450,0.080256821829855
manipur,2019,1,99527,0,Others,8564,0.086047002320978
manipur,2019,1,99527,0,Others,10823,0.069664902998236
manipur,2019,1,99527,0,Others,17424,0.048165993548012
manipur,2019,1,99527,0,Others,16949,0.050532335149027
manipur,2019,1,99527,0,Others,16334,0.052240715391405
manipur,2019,1,99527,0,Others,17386,0.044838631475244
manipur,2019,4,155358,1855488,Others,6346,0.10246225881973
manipur,2019,4,155358,1855488,Others,5058,0.109825208989251
manipur,2019,4,155358,1855488,Others,3627,0.121203007518796
manipur,2019,4,155358,1855488,Others,7644,0.092554698567605
manipur,2019,4,155358,1855488,Others,7644,0.092554698567605
manipur,2019,4,155358,1855488,Others,7644,0.092554698567605
manipur,2019,4,155358,1855488,Others,7644,0.092554698567605
manipur,2019,4,155358,1855488,Others,7644,0.092554698567605
manipur,2019,4,155358,1855488,Others,18096,0.04393299344501
manipur,2019,4,155358,1855488,Others,18096,0.04393299344501
manipur,2019,4,155358,1855488,Others,14644,0.056636100292771
manipur,2019,4,155358,1855488,Others,13221,0.061351486802539
manipur,2019,4,155358,1855488,Others,11578,0.065274504718842
manipur,2019,4,155358,1855488,Others,15512,0.053717119388306
manipur,2019,4,155358,1855488,Others,10308,0.075618416033334
manipur,2019,4,155358,1855488,Others,9450,0.080256821829855
manipur,2019,4,155358,1855488,Others,8564,0.086047002320978
manipur,2019,4,155358,1855488,Others,10823,0.069664902998236
manipur,2019,4,155358,1855488,Others,17424,0.048165993548012
manipur,2019,4,155358,1855488,Others,16949,0.050532335149027
manipur,2019,4,155358,1855488,Others,16334,0.052240715391405
manipur,2019,4,155358,1855488,Others,17386,0.044838631475244
manipur,2021,3,361749,9743772,Others,6346,0.10246225881973
manipur,2021,3,361749,9743772,Others,5058,0.109825208989251
manipur,2021,3,361749,9743772,Others,3627,0.121203007518796
manipur,2021,3,361749,9743772,Others,7644,0.092554698567605
manipur,2021,3,361749,9743772,Others,7644,0.092554698567605
manipur,2021,3,361749,9743772,Others,7644,0.092554698567605
manipur,2021,3,361749,9743772,Others,7644,0.092554698567605
manipur,2021,3,361749,9743772,Others,7644,0.092554698567605
manipur,2021,3,361749,9743772,Others,18096,0.04393299344501
manipur,2021,3,361749,9743772,Others,18096,0.04393299344501
manipur,2021,3,361749,9743772,Others,14644,0.056636100292771
manipur,2021,3,361749,9743772,Others,13221,0.061351486802539
manipur,2021,3,361749,9743772,Others,11578,0.065274504718842
manipur,2021,3,361749,9743772,Others,15512,0.053717119388306
manipur,2021,3,361749,9743772,Others,10308,0.075618416033334
manipur,2021,3,361749,9743772,Others,9450,0.080256821829855
manipur,2021,3,361749,9743772,Others,8564,0.086047002320978
manipur,2021,3,361749,9743772,Others,10823,0.069664902998236
manipur,2021,3,361749,9743772,Others,17424,0.048165993548012
manipur,2021,3,361749,9743772,Others,16949,0.050532335149027
manipur,2021,3,361749,9743772,Others,16334,0.052240715391405
manipur,2021,3,361749,9743772,Others,17386,0.044838631475244
manipur,2021,2,335409,7269002,Others,6346,0.10246225881973
manipur,2021,2,335409,7269002,Others,5058,0.109825208989251
manipur,2021,2,335409,7269002,Others,3627,0.121203007518796
manipur,2021,2,335409,7269002,Others,7644,0.092554698567605
manipur,2021,2,335409,7269002,Others,7644,0.092554698567605
manipur,2021,2,335409,7269002,Others,7644,0.092554698567605
manipur,2021,2,335409,7269002,Others,7644,0.092554698567605
manipur,2021,2,335409,7269002,Others,7644,0.092554698567605
manipur,2021,2,335409,7269002,Others,18096,0.04393299344501
manipur,2021,2,335409,7269002,Others,18096,0.04393299344501
manipur,2021,2,335409,7269002,Others,14644,0.056636100292771
manipur,2021,2,335409,7269002,Others,13221,0.061351486802539
manipur,2021,2,335409,7269002,Others,11578,0.065274504718842
manipur,2021,2,335409,7269002,Others,15512,0.053717119388306
manipur,2021,2,335409,7269002,Others,10308,0.075618416033334
manipur,2021,2,335409,7269002,Others,9450,0.080256821829855
manipur,2021,2,335409,7269002,Others,8564,0.086047002320978
manipur,2021,2,335409,7269002,Others,10823,0.069664902998236
manipur,2021,2,335409,7269002,Others,17424,0.048165993548012
manipur,2021,2,335409,7269002,Others,16949,0.050532335149027
manipur,2021,2,335409,7269002,Others,16334,0.052240715391405
manipur,2021,2,335409,7269002,Others,17386,0.044838631475244
manipur,2021,1,312668,3709227,Others,6346,0.10246225881973
manipur,2021,1,312668,3709227,Others,5058,0.109825208989251
manipur,2021,1,312668,3709227,Others,3627,0.121203007518796
manipur,2021,1,312668,3709227,Others,7644,0.092554698567605
manipur,2021,1,312668,3709227,Others,7644,0.092554698567605
manipur,2021,1,312668,3709227,Others,7644,0.092554698567605
manipur,2021,1,312668,3709227,Others,7644,0.092554698567605
manipur,2021,1,312668,3709227,Others,7644,0.092554698567605
manipur,2021,1,312668,3709227,Others,18096,0.04393299344501
manipur,2021,1,312668,3709227,Others,18096,0.04393299344501
manipur,2021,1,312668,3709227,Others,14644,0.056636100292771
manipur,2021,1,312668,3709227,Others,13221,0.061351486802539
manipur,2021,1,312668,3709227,Others,11578,0.065274504718842
manipur,2021,1,312668,3709227,Others,15512,0.053717119388306
manipur,2021,1,312668,3709227,Others,10308,0.075618416033334
manipur,2021,1,312668,3709227,Others,9450,0.080256821829855
manipur,2021,1,312668,3709227,Others,8564,0.086047002320978
manipur,2021,1,312668,3709227,Others,10823,0.069664902998236
manipur,2021,1,312668,3709227,Others,17424,0.048165993548012
manipur,2021,1,312668,3709227,Others,16949,0.050532335149027
manipur,2021,1,312668,3709227,Others,16334,0.052240715391405
manipur,2021,1,312668,3709227,Others,17386,0.044838631475244
manipur,2021,4,387746,7603294,Others,6346,0.10246225881973
manipur,2021,4,387746,7603294,Others,5058,0.109825208989251
manipur,2021,4,387746,7603294,Others,3627,0.121203007518796
manipur,2021,4,387746,7603294,Others,7644,0.092554698567605
manipur,2021,4,387746,7603294,Others,7644,0.092554698567605
manipur,2021,4,387746,7603294,Others,7644,0.092554698567605
manipur,2021,4,387746,7603294,Others,7644,0.092554698567605
manipur,2021,4,387746,7603294,Others,7644,0.092554698567605
manipur,2021,4,387746,7603294,Others,18096,0.04393299344501
manipur,2021,4,387746,7603294,Others,18096,0.04393299344501
